,id,Comuna,N_Habitaciones,N_Baños,N_Estacionamientos,Amoblado,Total_Superficie_M2,Valor_UF,Link,colUF/m2,Tasa cada 100Mil,Rango,closest_metro,dist_closest_metro,closest_super,closest_super_dist
1631,1712,Buin,5.0,3.0,2.0,No,1700.0,13171.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/buin/casa/sector-linderos/6555440,8.0,435.1,medio,PLAZA DE PUENTE ALTO,20.47522551893628,Unimarc,12.047918569536938
1632,1713,La Reina,4.0,3.0,4.0,No,188.0,18700.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-reina/casa/julia-berstein-la-reina/6402683,99.0,565.4,alto,FERNANDO CASTILLO VELASCO,2.1629950938800966,Lider,0.9437413907081876
1633,1714,Huechuraba,3.0,3.0,2.0,No,178.0,7750.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/huechuraba/casa/inmejorable-ubicacion-visitala-ahora/6340081,44.0,536.5,alto,VESPUCIO NORTE,1.7357140243445708,Unimarc,2.9236278376368565
1634,1716,San Miguel,3.0,3.0,2.443019943019943,No,195.0,4725.9,https://chilepropiedades.cl/ver-publicacion/venta-usada/san-miguel/casa/casa-de-1-piso-en-villa-los-olivos/4052239,24.0,735.9,alto,LOS LIBERTADORES,8818.91589876273,Express de Lider,1906.84783552127
1635,1717,Las Condes,3.0,3.0,2.0,No,204.0,16800.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/exclusiva-y-moderna-casa-en-condominio/6678369,82.0,465.6,medio,LOS DOMINICOS,3.176737799882761,Jumbo La Reina ,2.202075987816931
1636,1718,Pedro Aguirre Cerda,4.0,1.0,2.443019943019943,No,121.0,4410.84,https://chilepropiedades.cl/ver-publicacion/venta-usada/pedro-aguirre-cerda/casa/pedro-aguirre-cerda-region-metropolitana/3072692,36.0,525.1,alto,LO VALLEDOR,1.7323060034494564,Conchalí,0.9934026602602304
1637,1719,La Florida,3.0,2.0,3.0,No,178.0,4725.9,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/la-florida-region-metropolitana/5803621,27.0,541.5,alto,BELLAVISTA DE LA FLORIDA,0.1179721158528139,Lider,0.1364128296960149
1638,1720,Peñalolén,4.0,1.0,1.0,No,85.0,4686.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/penalolen/casa/antupiren-las-perdices/6179183,55.0,415.5,medio,FERNANDO CASTILLO VELASCO,3.9606450762513776,Consistorial,0.8560010403776751
1639,1721,La Reina,3.0,2.0,3.0,No,1000.0,41394.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-reina/casa/casa-para-remodelar-120m21000m2-totales-la-reina-sur-3d1b4est/6401185,41.0,565.4,alto,FERNANDO CASTILLO VELASCO,2.1629950938800966,Lider,0.9437413907081876
1640,1722,Lo Barnechea,3.0,3.0,1.0,No,737.0,25000.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/gino-giradicolegio-mayflower/4977019,34.0,276.8,bajo,LOS DOMINICOS,19.18722606594324,Express de Lider,12.229156722320129
1641,1723,La Reina,4.0,3.0,2.0,No,860.0,19200.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-reina/casa/vicente-perez-rosales/6803162,22.0,565.4,alto,FERNANDO CASTILLO VELASCO,1.7412751588395396,Plaza Don Carlos,0.8727209402655514
1642,1724,Lo Barnechea,4.0,3.0,1.0,No,5600.0,39600.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/pastor-fernandezel-remanso/3725203,7.0,276.8,bajo,LOS DOMINICOS,19.18722606594324,Express de Lider,12.229156722320129
1643,1725,La Florida,3.0,1.0,4.0,No,170.0,4900.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/walker-martinez/6459156,29.0,541.5,alto,MACUL,3.2081425709824334,Unimarc,1.5111164379658415
1644,1726,Peñaflor,4.0,2.0,2.443019943019943,No,912.0,17328.29,https://chilepropiedades.cl/ver-publicacion/venta-usada/penaflor/casa/yc-56990-alcalde-luis-araya-cerecedayc-56990-21-de-mayo/6584782,19.0,284.4,bajo,LOS DOMINICOS,10368.640618653786,Jumbo Chamisero,64.49704335126972
1645,1727,Peñalolén,4.0,4.0,2.0,No,200.0,15000.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/penalolen/casa/penalolen-region-metropolitana/5775748,75.0,415.5,medio,FERNANDO CASTILLO VELASCO,3.0963470616269064,Consistorial,0.3565253484698679
1646,1728,Ñuñoa,3.0,1.0,2.443019943019943,No,93.0,3087.59,https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/casa-2-pisos-cercana-a-est-metro-nuble/6116194,33.0,589.1,alto,CHILE-ESPAÑA,0.3176693256994786,Lider,0.1432822431729541
1647,1729,Ñuñoa,7.0,7.0,2.443019943019943,No,400.0,13000.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/matta-oriente/6263379,32.0,589.1,alto,IRARRAZAVAL L3,0.2905558549763811,Unimarc,0.1432288066150204
1648,1730,Conchalí,7.0,1.0,2.443019943019943,No,12.0,3780.72,https://chilepropiedades.cl/ver-publicacion/venta-usada/conchali/casa/av-cardenal-amav-independencia-am/6192065,315.0,492.1,medio,VIVACETA,0.4533231667971888,Dorsal,1.6558806329707816
1649,1731,La Reina,6.0,7.0,4.0,Sí,705.0,27000.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-reina/casa/julia-bernstein/6802843,38.0,565.4,alto,FERNANDO CASTILLO VELASCO,3.2740962040762778,Plaza Don Carlos,1.981742948466728
1650,1733,Maipú,3.0,1.0,2.0,No,160.0,3700.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/primo-de-rivera/6009694,23.0,370.9,medio,DEL SOL,0.815350120771068,Lider,1.3513137644203337
1651,1734,Ñuñoa,4.0,1.0,1.0,No,204.0,6890.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/metro-estadio-nacionalav-grecia/5047314,34.0,589.1,alto,CHILE-ESPAÑA,0.3176693256994786,Lider,0.1432822431729541
1652,1735,Renca,3.0,1.0,2.443019943019943,No,70.0,1740.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/renca/casa/avenida-presidente-salvador-allende-gossens-renca/6600532,25.0,479.8,medio,LO PRADO,4.626683170629926,Catamarca,2.0319754373321635
1653,1736,Ñuñoa,5.0,2.0,2.443019943019943,No,425.0,16500.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/parque-juan-xxiii-nunoa/4921309,39.0,589.1,alto,CHILE-ESPAÑA,0.3176693256994786,Lider,0.1432822431729541
1654,1737,La Reina,5.0,5.0,4.0,No,630.0,17600.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-reina/casa/santa-rita-con-echenique/6580314,28.0,565.4,alto,FERNANDO CASTILLO VELASCO,2.1629950938800966,Lider,0.9437413907081876
1655,1738,Maipú,5.0,3.0,2.443019943019943,No,235.0,11972.27,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/mall-arauco-maipu/5556606,51.0,370.9,medio,MONTE TABOR,0.5438637107473419,Lider,1.9504569327963404
1656,1739,Maipú,3.0,1.0,1.0,No,90.0,3229.36,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/quo-vadis/6802714,36.0,370.9,medio,SANTIAGO BUERAS,2.0068244106094006,La Farfana,1.3926128320588675
1657,1740,Peñalolén,4.0,5.0,4.0,No,250.0,11900.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/penalolen/casa/las-perdices-con-quilin/6254225,48.0,415.5,medio,FERNANDO CASTILLO VELASCO,5.9055194766508015,Consistorial,3.3343236842717343
1658,1741,Las Condes,5.0,5.0,2.443019943019943,No,1208.0,27280.39,https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/san-jose-de-la-sierralimavida/2501482,23.0,465.6,medio,LOS DOMINICOS,3.176737799882761,Jumbo La Reina ,2.202075987816931
1659,1742,Puente Alto,4.0,2.0,1.0,No,130.0,2425.96,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/notato-coo-el-peral/6328789,19.0,369.1,medio,PLAZA DE PUENTE ALTO,0.1069172956548045,Plazuela Independencia,0.8218237932894789
1660,1743,Santiago,2.0,1.0,2.443019943019943,No,37.0,2800.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/santiago-region-metropolitana/6058426,76.0,1183.1,crítico,QUINTA NORMAL,0.6433057056402597,Lider,0.5412050371496205
1661,1744,San Bernardo,5.0,2.0,1.0,No,159.0,3465.66,https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/av-portales-con-jorge-valdivieso/6693987,22.0,598.2,alto,LOS LIBERTADORES,3919.78952123141,Express de Lider,397.62158889358886
1662,1745,Providencia,1.0,2.0,2.0,Sí,90.0,9800.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/providencia/casa/republica-de-cuba/6238950,109.0,1567.1,crítico,LOS LIBERTADORES,5951.602712961906,Lider,1345.8770458097576
1663,1746,Renca,5.0,2.0,2.0,No,116.0,5320.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/renca/casa/el-montijo-renca/6600466,46.0,479.8,medio,LO PRADO,4.626683170629926,Catamarca,2.0319754373321635
1664,1747,El Bosque,3.0,2.0,6.0,No,1300.0,17200.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/el-bosque/casa/riquelmebaquedanoarturo-pratgran-avenida/6802625,13.0,408.1,medio,LOS LIBERTADORES,6049.388115283039,Colina ,411.91513553454143
1665,1748,La Cisterna,5.0,3.0,1.0,Sí,192.0,4880.28,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-cisterna/casa/fuenzalida-urrejola/6324179,25.0,794.1,crítico,LO OVALLE,0.6530749792939209,Intermodal,2.553907557105365
1666,1749,Peñalolén,5.0,3.0,2.443019943019943,No,720.0,13590.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/penalolen/casa/proximo-a-los-orientales/5741251,19.0,415.5,medio,FERNANDO CASTILLO VELASCO,5.9055194766508015,Consistorial,3.3343236842717343
1667,1750,Renca,2.0,2.0,1.0,,122.0,3150.6,https://chilepropiedades.cl/ver-publicacion/venta-usada/renca/casa/avenida-parque-sur/4825656,26.0,479.8,medio,LO PRADO,4.626683170629926,Catamarca,2.0319754373321635
1668,1751,Santiago,3.0,1.0,1.0,No,250.0,4410.84,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/santiago-region-metropolitana/5829994,18.0,1183.1,crítico,QUINTA NORMAL,0.6433057056402597,Lider,0.5412050371496205
1669,1752,La Granja,2.0,1.0,2.443019943019943,No,278.0,2550.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-granja/casa/calle-vicuna-mackennacalle-colon/6411342,9.0,518.7,medio,LOS DOMINICOS,10508.664504717031,Portugal,310.46404452271906
1670,1753,Padre Hurtado,3.0,2.0,2.443019943019943,No,112.0,3623.19,https://chilepropiedades.cl/ver-publicacion/venta-usada/padre-hurtado/casa/camino-melipillasan-ignacio/5681235,32.0,318.8,medio,PLAZA DE MAIPU,7.5366122011540195,Express de Lider,1.1511830387425144
1671,1754,Calera de Tango,4.0,4.0,2.443019943019943,No,5044.0,14000.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/calera-de-tango/casa/camino-lonquen/6179670,3.0,423.9,medio,PLAZA DE MAIPU,7.2112801982676435,Express de Lider,2.173641389548265
1672,1755,Colina,3.0,2.0,2.0,No,147.0,3998.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/colina/casa/cercano-a-municipalidad-de-colina/6802557,27.0,421.3,medio,LOS DOMINICOS,2588.039545902446,Unimarc,673.5928752935006
1673,1756,Colina,6.0,3.0,3.0,No,5078.0,13400.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/colina/casa/santa-ester/6408630,3.0,421.3,medio,LOS LIBERTADORES,15.59928619730812,Talagante Cordillera ,3.412021223843704
1674,1757,Maipú,5.0,2.0,2.0,No,104.0,4988.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/el-arroyo/6242173,48.0,370.9,medio,LOS DOMINICOS,181.66408608694667,Express de Lider,154.588052285059
1675,1758,La Florida,3.0,2.0,2.443019943019943,No,78.0,3938.25,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/casa-2-pisos-en-condominio-neo-paicavi/3771435,50.0,541.5,alto,TRINIDAD,4.428975022875378,Unimarc,1.216796660645036
1676,1759,Lo Barnechea,5.0,4.0,6.0,No,803.0,26400.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/golf-de-manquehue/5612941,33.0,276.8,bajo,HERNANDO DE MAGALLANES,7.711506152566616,Jumbo Los Trapenses ,1.2512202544549669
1677,1760,Lo Barnechea,4.0,3.0,3.0,No,700.0,20700.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/avenida-la-dehesa/6576506,30.0,276.8,bajo,LOS DOMINICOS,6.05022993365071,Jumbo La Dehesa ,0.3280081593148773
1678,1761,Maipú,2.0,1.0,2.443019943019943,No,158.0,4300.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/cercano-a-mall-arauco-maipu/6308500,27.0,370.9,medio,PLAZA DE MAIPU,0.1668376420240113,Lider,1.14396786841417
1679,1762,Peñalolén,5.0,5.0,2.443019943019943,Sí,570.0,17158.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/penalolen/casa/propiedad-amoblada-a-pasos-de-club-de-campo/5475702,30.0,415.5,medio,FERNANDO CASTILLO VELASCO,5.9055194766508015,Consistorial,3.3343236842717343
1680,1763,La Florida,4.0,3.0,4.0,No,399.0,8655.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/la-florida-region-metropolitana/6417060,22.0,541.5,alto,BELLAVISTA DE LA FLORIDA,0.1179721158528139,Lider,0.1364128296960149
1681,1764,Cerrillos,5.0,2.0,2.0,No,221.0,4571.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/cerrillos/casa/pedro-aguirre-cerda-el-mirador/6802500,21.0,729.4,alto,CERRILLOS,3.030219540290992,Unimarc,0.5566456701688176
1682,1765,Las Condes,8.0,4.0,2.443019943019943,No,240.0,14500.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/hernando-de-magallanespiacenza/4914596,60.0,465.6,medio,LOS DOMINICOS,3.176737799882761,Jumbo La Reina ,2.202075987816931
1683,1766,Peñalolén,4.0,2.0,2.0,No,325.0,8821.68,https://chilepropiedades.cl/ver-publicacion/venta-usada/penalolen/casa/penalolen-region-metropolitana/6092326,27.0,415.5,medio,FERNANDO CASTILLO VELASCO,3.0963470616269064,Consistorial,0.3565253484698679
1684,1767,Pudahuel,4.0,1.0,1.0,No,100.0,2835.54,https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/la-travesiaoceania/6033031,28.0,471.9,medio,BARRANCAS,1.5212129588248806,La Travesía,0.7074787866107461
1685,1768,San Bernardo,3.0,3.0,3.0,No,190.0,3780.72,https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/si/6342795,20.0,598.2,alto,LOS DOMINICOS,10581.745492375532,Factoria Italia ,284.74760615476936
1686,1769,Maipú,4.0,2.0,1.0,No,100.0,1795.84,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/yc-55099-san-joseyc-55099-pangal/5949676,18.0,370.9,medio,PLAZA DE MAIPU,0.1668376420240113,Lider,1.14396786841417
1687,1770,Alhué,4.0,4.0,2.0,No,200.0,11500.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/alhue/casa/alhue-region-metropolitana/5274043,58.0,318.5,medio,PLAZA DE MAIPU,72.71688567122612,Padre Hurtado,29.03605926404785
1688,1771,Pudahuel,4.0,2.0,3.0,No,80.0,2362.95,https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/isla-nueva-pudahuel/6802458,30.0,471.9,medio,PUDAHUEL,11.763654364003278,Unimarc,3.7300224523731975
1689,1772,Puente Alto,4.0,1.0,1.0,No,90.0,2362.95,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/av-el-avellanosalitrera-primitiva/6173579,26.0,369.1,medio,PLAZA DE PUENTE ALTO,0.1069172956548045,Plazuela Independencia,0.8218237932894789
1690,1773,Maipú,4.0,3.0,2.443019943019943,No,127.0,4253.31,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/calle-ohiggins-am56978cam-a-rinconada-am/6563698,33.0,370.9,medio,PLAZA DE MAIPU,0.1668376420240113,Lider,1.14396786841417
1691,1774,Recoleta,2.0,1.0,1.0,No,71.0,2772.53,https://chilepropiedades.cl/ver-publicacion/venta-usada/recoleta/casa/av-purisima-amav-dominica-am/5888078,39.0,962.8,crítico,EINSTEIN,0.9766396574873636,Lider,1.0726976868800553
1692,1775,Lo Barnechea,4.0,3.0,2.0,No,1041.0,23900.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/lo-barnechea-region-metropolitana/5819344,23.0,276.8,bajo,LOS DOMINICOS,6.335356718361208,Jumbo La Dehesa ,0.9884721028220032
1693,1776,Ñuñoa,7.0,2.0,2.443019943019943,No,459.0,14750.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/holandachile-espana/5063773,32.0,589.1,alto,CHILE-ESPAÑA,0.3176693256994786,Lider,0.1432822431729541
1694,1777,San Bernardo,3.0,2.0,2.0,Sí,166.0,4150.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/yelcho-con-barros-arana-san-bernardo/6395992,25.0,598.2,alto,LOS LIBERTADORES,3919.78952123141,Express de Lider,397.62158889358886
1695,1778,La Florida,4.0,2.0,2.0,No,400.0,8506.62,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/la-florida-region-metropolitana/6462091,21.0,541.5,alto,BELLAVISTA DE LA FLORIDA,0.1179721158528139,Lider,0.1364128296960149
1696,1779,Buin,3.0,3.0,2.0,No,182.0,4899.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/buin/casa/villaseca-kennedy/6802416,27.0,435.1,medio,PLAZA DE PUENTE ALTO,21.11572530652169,Unimarc,12.773612266872156
1697,1780,La Reina,3.0,2.0,2.0,No,178.0,7246.38,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-reina/casa/se-vende-casa-la-reina-178m2-3d2b-2esto-patio-antejardin/6401009,41.0,565.4,alto,FERNANDO CASTILLO VELASCO,2.1629950938800966,Lider,0.9437413907081876
1698,1781,Lo Barnechea,4.0,5.0,3.0,No,11800.0,40000.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/los-refugiospastor-fernandez/4073357,3.0,276.8,bajo,LOS DOMINICOS,19.18722606594324,Express de Lider,12.229156722320129
1699,1782,Puente Alto,5.0,3.0,2.0,No,99.0,4155.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/avenida-las-nieves/6488518,42.0,369.1,medio,PROTECTORA DE LA INFANCIA,2.139349710003623,Express de Lider,1.4049329849698489
1700,1783,Cerro Navia,4.0,2.0,3.0,No,292.0,4410.84,https://chilepropiedades.cl/ver-publicacion/venta-usada/cerro-navia/casa/rio-de-janeiro/6595980,15.0,423.0,medio,PUDAHUEL,1.970039592149812,Catamarca,1.0929527397352663
1701,1784,Puente Alto,3.0,1.0,1.0,No,100.0,2570.89,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/puente-alto-region-metropolitana/5628089,26.0,369.1,medio,PROTECTORA DE LA INFANCIA,1.3702824057646843,Express de Lider,1.1793406352206652
1702,1785,Puente Alto,3.0,2.0,2.443019943019943,No,150.0,4339.95,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/av-la-floridabahia-inglesa/1879923,29.0,369.1,medio,PLAZA DE PUENTE ALTO,0.1069172956548045,Plazuela Independencia,0.8218237932894789
