,id,Comuna,N_Habitaciones,N_Baños,N_Estacionamientos,Amoblado,Total_Superficie_M2,Valor_UF,Link,colUF/m2,Tasa cada 100Mil,Rango
416,430,Santiago,4.0,2.0,1.0,No,157.0,5513.55,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/santiago-region-metropolitana/5036388,35.0,1183.1,crítico
417,432,Maipú,3.0,2.0,1.0,,167.0,3213.61,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/parque-central-ote-1742/5940836,19.0,370.9,medio
418,433,La Pintana,4.0,3.0,2.443019943019943,No,242.0,4095.78,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-pintana/casa/pasaje-ignacio-carrera-pinto-esquina-pasaje-luis-cruz-martinez/6717456,17.0,421.2,medio
419,434,La Florida,4.0,2.0,2.0,No,150.0,4977.95,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/jardin-alto-la-florida/6510558,33.0,541.5,alto
420,435,Las Condes,6.0,5.0,5.0,No,480.0,23000.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/las-condes-region-metropolitana/6560112,48.0,465.6,medio
421,436,Estación Central,5.0,2.0,2.443019943019943,No,130.0,5356.02,https://chilepropiedades.cl/ver-publicacion/venta-usada/estacion-central/casa/general-amengual-am51841metro-ecuador-am/5027375,41.0,793.1,crítico
422,437,La Florida,3.0,1.0,3.0,No,200.0,3087.59,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/santa-raquel/6701175,15.0,541.5,alto
423,438,Peñalolén,2.0,1.0,2.0,,84.72,2457.47,https://chilepropiedades.cl/ver-publicacion/venta-usada/penalolen/casa/pasaje-los-contratistas/6820532,29.0,415.5,medio
424,439,Puente Alto,3.0,2.0,1.0,No,120.0,2583.49,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/puente-alto-region-metropolitana/6512775,22.0,369.1,medio
425,440,Maipú,2.0,2.0,1.0,,1125.9585436648158,2835.54,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/las-aguilas-571/6000091,3.0,370.9,medio
426,441,Ñuñoa,4.0,3.0,2.443019943019943,No,402.0,13700.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/metro-villa-frei-lo-plaza/4681192,34.0,589.1,alto
427,443,La Cisterna,5.0,3.0,3.0,No,390.0,12444.86,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-cisterna/casa/la-cisterna-region-metropolitana/6554667,32.0,794.1,crítico
428,444,Curacaví,4.0,2.0,4.0,No,900.0,6773.79,https://chilepropiedades.cl/ver-publicacion/venta-usada/curacavi/casa/las-rosas-curacavi/6511088,8.0,500.1,medio
429,445,Lampa,3.0,2.0,2.443019943019943,No,5000.0,4850.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/lampa/casa/lampa-region-metropolitana/5423078,1.0,394.9,medio
430,446,Puente Alto,2.0,1.0,2.443019943019943,No,144.0,2520.48,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/pasaje-giordano-bruno-1442/6117158,18.0,369.1,medio
431,447,Puente Alto,4.0,3.0,2.443019943019943,No,163.0,5040.96,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/barrio-holanda/5650077,31.0,369.1,medio
432,448,Lo Prado,3.0,3.0,3.0,,196.0,5513.55,https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-prado/casa/casa-3-dor-2-banos-dor-servicio-villa-california-chile/6023915,28.0,585.2,alto
433,449,Ñuñoa,6.0,4.0,2.443019943019943,No,413.95,13500.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/nunoa/casa/barrio-italia-emilio-vaisse/6117191,33.0,589.1,alto
434,450,La Florida,4.0,3.0,1.0,No,2750.0,16698.17,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/olga-salas-alto-macul/5079959,6.0,541.5,alto
435,451,La Pintana,3.0,1.0,2.443019943019943,No,72.0,1858.85,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-pintana/casa/la-pintana-region-metropolitana/6389658,26.0,421.2,medio
436,452,Providencia,4.0,4.0,2.443019943019943,No,700.0,29990.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/providencia/casa/lo-contador-pedro-de-valdivia-nortelos-conquistadores-av-santa-maria/2897721,43.0,1567.1,crítico
437,453,Puente Alto,4.0,2.0,4.0,No,320.0,4300.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/finlandia-con-costanera-ignacio-carrera-pinto/6514935,13.0,369.1,medio
438,455,Colina,4.113060917523189,2.630757613893783,2.443019943019943,No,0.0,13390.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/colina/casa/santa-ester-colina/6511574,inf,421.3,medio
439,456,La Florida,3.0,1.0,1.0,,78.0,1902.96,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/el-marmol/6329287,24.0,541.5,alto
440,457,Huechuraba,3.0,3.0,2.0,No,140.0,8990.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/huechuraba/casa/santa-marta-de-huechuraba/6115359,64.0,536.5,alto
441,458,Puente Alto,2.0,1.0,2.443019943019943,No,90.0,1260.24,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/pasaje-padre-alberto-hurtado/6624682,14.0,369.1,medio
442,459,La Cisterna,8.0,3.0,3.0,,273.0,5671.08,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-cisterna/casa/calle-uno/6779439,21.0,794.1,crítico
443,460,Maipú,3.0,2.0,1.0,No,90.0,3402.65,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/aves-del-paraisoav-el-descanso-chugungo/5078236,38.0,370.9,medio
444,461,Macul,4.0,2.0,2.0,No,120.0,4158.79,https://chilepropiedades.cl/ver-publicacion/venta-usada/macul/casa/avdael-libanomiguel-de-cervantes/6178411,35.0,501.9,medio
445,462,Colina,4.0,3.0,2.443019943019943,No,5000.0,17000.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/colina/casa/los-damascos/5657022,3.0,421.3,medio
446,463,Lo Espejo,5.0,1.0,1.0,No,80.0,2205.42,https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-espejo/casa/lo-espejo/6288834,28.0,616.2,alto
447,464,La Reina,4.0,3.0,2.0,,210.0,14807.81,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-reina/casa/jose-zapiola-8774/2272898,71.0,565.4,alto
448,465,El Bosque,6.0,4.0,2.443019943019943,No,408.0,4422.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/el-bosque/casa/gabriela-mistral-n-9718-poblacion-santa-cristina/6655859,11.0,408.1,medio
449,466,Maipú,3.0,1.0,2.443019943019943,No,280.0,3308.13,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/casa-de-1-piso-en-sector-residencial/4073186,12.0,370.9,medio
450,467,Cerro Navia,3.0,1.0,1.0,,160.0,3245.12,https://chilepropiedades.cl/ver-publicacion/venta-usada/cerro-navia/casa/caupolican/6443381,20.0,423.0,medio
451,468,Maipú,3.0,2.0,1.0,No,87.0,2678.01,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/mujeres-chilenas-maipu/6832658,31.0,370.9,medio
452,469,Paine,3.0,4.0,2.0,No,1100.0,11600.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/paine/casa/paine-region-metropolitana/5100069,11.0,328.3,medio
453,470,Lo Barnechea,6.0,5.0,2.443019943019943,No,2276.0,28000.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/colegio-mayflower/6702994,12.0,276.8,bajo
454,471,Colina,3.0,2.0,2.0,No,73.0,4100.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/colina/casa/barrio-portezuelo/6725445,56.0,421.3,medio
455,472,Independencia,6.0,5.0,2.0,,290.0,6700.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/independencia/casa/pintor-cicarelli/3360380,23.0,561.4,alto
456,473,Peñalolén,3.0,2.0,1.0,No,245.0,13000.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/penalolen/casa/camino-las-pircas/5434061,53.0,415.5,medio
457,474,Peñalolén,3.0,3.0,1.0,No,239.0,7290.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/penalolen/casa/francisco-gonzalez-pedro-lira/5836233,31.0,415.5,medio
458,475,Puente Alto,5.0,4.0,2.443019943019943,,289.0,6750.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/cam-del-mirador-06607/6116118,23.0,369.1,medio
459,476,Maipú,6.0,3.0,2.0,No,300.0,7561.44,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/maipu-region-metropolitana/5866235,25.0,370.9,medio
460,477,Conchalí,5.0,2.0,1.0,No,300.0,6616.26,https://chilepropiedades.cl/ver-publicacion/venta-usada/conchali/casa/av-fermin-vivacetaagcatorce-de-la-fama/5039289,22.0,492.1,medio
461,478,Lo Barnechea,6.0,4.0,2.443019943019943,No,1409.0,33000.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/los-flamencospedro-lira-urqueta/1801206,23.0,276.8,bajo
462,479,Santiago,2.0,1.0,2.443019943019943,No,75.0,2331.44,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/arturo-pratsan-diego/5760004,31.0,1183.1,crítico
463,480,Maipú,4.0,2.0,2.443019943019943,No,169.0,4160.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/maipu-region-metropolitana/6462068,25.0,370.9,medio
464,481,Quilicura,4.0,2.0,1.0,No,68.0,2205.42,https://chilepropiedades.cl/ver-publicacion/venta-usada/quilicura/casa/san-ignasio-de-loyola-2/6728798,32.0,409.6,medio
465,482,Santiago,4.0,3.0,6.0,,810.0,15311.91,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/pastor-fernandez-la-disputada/5810959,19.0,1183.1,crítico
466,484,Santiago,4.0,2.0,1.0,,181.0,4347.83,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/trinidad-oriente/6775471,24.0,1183.1,crítico
467,485,San Bernardo,3.0,1.0,1.0,No,45.0,1417.77,https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/superintendente-joaquin-guzman-san-bernardo/6832632,32.0,598.2,alto
468,486,Peñalolén,4.0,3.0,1.0,No,290.0,10990.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/penalolen/casa/hacienda-maculquilin/6503566,38.0,415.5,medio
469,487,La Florida,5.0,4.0,5.0,No,535.0,7876.5,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/yc-53917-los-pellinesyc-53917-rengo/5569214,15.0,541.5,alto
470,488,Buin,2.0,2.0,2.0,,110.0,2800.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/buin/casa/ernesto-cornejo-tapia-0369/6291665,25.0,435.1,medio
471,489,Peñaflor,3.0,3.0,3.0,No,700.0,9990.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/penaflor/casa/avenida-miraflores/6500313,14.0,284.4,bajo
472,490,La Pintana,3.0,2.0,2.443019943019943,No,100.0,1575.3,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-pintana/casa/isla-tamar/6728810,16.0,421.2,medio
473,491,Santiago,4.0,2.0,1.0,,181.0,4347.83,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/villa-el-alba/6775305,24.0,1183.1,crítico
474,492,Las Condes,5.0,6.0,2.443019943019943,No,400.0,15200.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/la-nina-las-condes/6832322,38.0,465.6,medio
475,493,San Bernardo,3.0,2.0,1.0,No,100.0,2457.47,https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/san-bernardo-region-metropolitana/5662217,25.0,598.2,alto
476,494,Santiago,4.0,2.0,1.0,,157.0,5500.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/guillermo-marconi-1963/6820396,35.0,1183.1,crítico
477,495,Las Condes,3.0,2.0,1.0,No,211.0,12200.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/hernando-de-magallanes/6724713,58.0,465.6,medio
478,496,Quinta Normal,4.0,1.0,2.0,,205.0,4158.79,https://chilepropiedades.cl/ver-publicacion/venta-usada/quinta-normal/casa/brisas-del-rio/6251270,20.0,745.1,alto
479,497,Peñalolén,3.0,2.0,2.443019943019943,No,180.0,6950.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/penalolen/casa/camino-penalolenjose-arrieta/6343322,39.0,415.5,medio
480,498,Providencia,6.0,3.0,3.0,No,372.0,17000.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/providencia/casa/manuel-montt-valenzuela-castillo-alferez-real/6729667,46.0,1567.1,crítico
481,499,Puente Alto,3.0,1.0,1.0,,80.0,2047.89,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/estacion-ignao/6775234,26.0,369.1,medio
482,500,Puente Alto,3.0,1.0,2.443019943019943,No,104.0,2205.42,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/eyzaguirre-autopista-acceso-sur/5918832,21.0,369.1,medio
483,501,San Bernardo,3.0,1.0,1.0,No,105.0,2268.43,https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/puerto-williams-con-san-jose/6037604,22.0,598.2,alto
484,502,Colina,3.0,3.0,2.443019943019943,No,490.0,10600.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/colina/casa/santa-filomena-12605/5694787,22.0,421.3,medio
485,503,Santiago,7.0,4.0,1.0,No,228.0,5671.08,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/santiago-region-metropolitana/6512977,25.0,1183.1,crítico
486,504,La Cisterna,5.0,3.0,1.0,,192.0,4883.43,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-cisterna/casa/fuenzalida-urrejola-845/6251239,25.0,794.1,crítico
487,505,Colina,7.0,6.0,1.0,No,5000.0,17450.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/colina/casa/avenida-chicureolos-ingleses/6353492,3.0,421.3,medio
488,506,Quilicura,2.0,2.0,2.0,No,50.0,2508.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/quilicura/casa/san-henrique-quilicura/6836377,50.0,409.6,medio
489,507,La Pintana,3.0,2.0,1.0,,47.0,1575.3,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-pintana/casa/pasaje-dieciocho/6775203,34.0,421.2,medio
490,508,La Florida,3.0,1.0,2.443019943019943,No,60.0,1560.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/turqueza-con-topacio/6831830,26.0,541.5,alto
491,509,La Florida,3.0,1.0,2.443019943019943,No,370.0,3402.65,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/trinidadav-uno/4826573,9.0,541.5,alto
492,510,Santiago,5.0,2.0,2.443019943019943,No,170.0,5352.87,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/santiago-region-metropolitana/6600928,31.0,1183.1,crítico
493,512,Maipú,3.0,1.0,1.0,,90.0,2457.47,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/villa-los-claveles-las-parcelas/5957648,27.0,370.9,medio
494,513,Quinta Normal,6.0,2.0,2.443019943019943,No,310.0,7876.5,https://chilepropiedades.cl/ver-publicacion/venta-usada/quinta-normal/casa/santa-genoveva/6508809,25.0,745.1,alto
495,514,Lampa,5.0,2.0,3.0,No,129.0,3944.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/lampa/casa/chile-lampa/6836370,31.0,394.9,medio
496,515,Puente Alto,4.0,1.0,1.0,No,65.0,1732.83,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/puente-alto-region-metropolitana/5125446,27.0,369.1,medio
497,516,Maipú,4.0,3.0,3.0,No,146.0,4568.37,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/cercano-hospital-el-carmen/6831808,31.0,370.9,medio
498,517,Conchalí,4.0,3.0,1.0,No,160.0,2835.54,https://chilepropiedades.cl/ver-publicacion/venta-usada/conchali/casa/conchali-region-metropolitana/5322482,18.0,492.1,medio
499,518,Conchalí,4.0,1.0,3.0,No,172.0,3623.19,https://chilepropiedades.cl/ver-publicacion/venta-usada/conchali/casa/cardenal-jose-maria-caro-con-los-acacios/6079747,21.0,492.1,medio
500,519,Vitacura,6.0,5.0,4.0,No,1083.63,33000.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/vitacura/casa/panoramica-sur-11345/5881376,30.0,593.7,alto
501,520,Maipú,4.0,3.0,3.0,,300.0,4253.31,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/sector-blanco-encalada-con-victoria-maipu/4643030,14.0,370.9,medio
502,521,Maipú,4.0,3.0,1.0,No,300.0,5513.55,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/ciudad-satelite-maipu/4899544,18.0,370.9,medio
503,522,Maipú,4.0,2.0,2.0,No,60.0,5048.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/manutara-maipu/6836361,84.0,370.9,medio
504,523,La Florida,3.0,1.0,3.0,,170.0,4900.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/nuestra-senora-de-la-luz/6393175,29.0,541.5,alto
505,524,Maipú,5.0,2.0,1.0,No,118.0,4550.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/paradero-10-de-pajaritos-entre-monte-tabor-y-las-parcelas-maipu/6831789,39.0,370.9,medio
506,525,Las Condes,4.0,4.0,3.0,No,260.0,11500.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/fuenteovejunacolon/6602494,44.0,465.6,medio
507,526,Colina,3.0,3.0,6.0,No,150.0,5850.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/colina/casa/estancia-liray/6185878,39.0,421.3,medio
508,527,Santiago,3.0,2.0,1.0,,144.0,3150.6,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/renca/6834867,22.0,1183.1,crítico
509,528,La Pintana,4.0,1.0,1.0,,75.0,1197.23,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-pintana/casa/villa-concierto-2/5992530,16.0,421.2,medio
510,529,Puente Alto,4.0,2.0,2.0,No,120.0,2520.48,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/gabriela-poniente/6365845,21.0,369.1,medio
511,531,Peñalolén,4.0,2.0,1.0,,200.0,6800.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/penalolen/casa/pasaje-mar-negro/6641660,34.0,415.5,medio
512,532,La Florida,2.0,1.0,1.0,No,63.0,1638.31,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/pje-fluorita/6831758,26.0,541.5,alto
513,533,La Reina,4.0,3.0,1.0,No,998.0,17750.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-reina/casa/portal-la-reina-parque-intercomunalvalenzuela-puelma/4771520,18.0,565.4,alto
514,534,Vitacura,5.0,3.0,7.0,No,285.0,15500.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/vitacura/casa/vitacura-con-tabancura-casa-comercial/6101246,54.0,593.7,alto
515,535,San Miguel,5.0,2.0,2.443019943019943,No,175.0,7088.85,https://chilepropiedades.cl/ver-publicacion/venta-usada/san-miguel/casa/esta-a-7-cuadras-metro-departamental/5713401,41.0,735.9,alto
516,536,San Bernardo,4.0,4.0,1.0,,180.0,4400.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/las-petunias/6106727,24.0,598.2,alto
517,537,Quinta Normal,5.0,2.0,1.0,No,1632.0,14965.34,https://chilepropiedades.cl/ver-publicacion/venta-usada/quinta-normal/casa/carrascallo-espinoza/1007205,9.0,745.1,alto
518,538,Maipú,4.0,2.0,2.0,,110.0,4032.77,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/las-brisas/5862268,37.0,370.9,medio
519,539,Pudahuel,3.0,3.0,2.0,,400.0,8590.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/ciudad-de-los-valles/6753942,21.0,471.9,medio
520,540,Buin,4.0,1.0,2.443019943019943,No,72.0,1732.83,https://chilepropiedades.cl/ver-publicacion/venta-usada/buin/casa/nuevo-buin/6560078,24.0,435.1,medio
521,541,Colina,4.0,4.0,2.443019943019943,No,5000.0,25500.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/colina/casa/las-terrazasav-chicureo/6060545,5.0,421.3,medio
522,542,La Reina,4.0,3.0,2.443019943019943,No,250.0,13889.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-reina/casa/vicente-perez-rosales-colegio-andreecondominio-piscina-calos-siva-vildosola/5821265,56.0,565.4,alto
523,543,La Florida,4.0,2.0,2.443019943019943,No,370.0,6190.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/esmeralda-con-arturo-prat/6202179,17.0,541.5,alto
524,544,La Cisterna,5.0,2.0,3.0,,330.0,9350.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-cisterna/casa/celia-zegers/6106699,28.0,794.1,crítico
525,545,Santiago,6.0,4.0,2.443019943019943,No,690.0,19200.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/herrera/6360871,28.0,1183.1,crítico
526,546,Maipú,3.0,2.0,1.0,,53.0,2142.41,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/avenida-cuatro-poniente/5733182,40.0,370.9,medio
527,547,La Reina,5.0,4.0,2.0,,220.0,12600.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-reina/casa/carlos-silva-vildosola-8531/6133981,57.0,565.4,alto
528,548,Quilicura,3.0,2.0,2.443019943019943,No,125.0,2205.42,https://chilepropiedades.cl/ver-publicacion/venta-usada/quilicura/casa/cardenal-raul-silva-henriquez-quilicura/6831687,18.0,409.6,medio
529,550,Colina,4.0,4.0,4.0,No,447.0,14000.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/colina/casa/avenida-jose-rabat/6596471,31.0,421.3,medio
530,551,Maipú,3.0,1.0,2.443019943019943,No,75.0,2993.07,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/los-arreboles-1135-maipu/6727475,40.0,370.9,medio
531,552,Maipú,3.0,2.0,2.0,,162.0,3465.66,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/san-jose/6100906,21.0,370.9,medio
532,553,La Florida,4.0,3.0,2.0,No,182.0,8750.0,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/santa-julia-con-santa-nelly/6028680,48.0,541.5,alto
533,554,Independencia,5.0,2.0,2.443019943019943,,306.0,5797.1,https://chilepropiedades.cl/ver-publicacion/venta-usada/independencia/casa/hipodromo-chile/5718437,19.0,561.4,alto
534,555,Recoleta,3.0,1.0,6.0,No,450.0,6931.32,https://chilepropiedades.cl/ver-publicacion/venta-usada/recoleta/casa/recoleta-region-metropolitana/6211465,15.0,962.8,crítico
