,Codigo_Aviso,Comuna,Link,Tipo_Vivienda,N_Habitaciones,N_Baños,N_Estacionamientos,Amoblado,Total_Superficie_M2,Superficie_Construida_M2,anoConstruccion,Valor_UF,Valor_CLP,Dirección,tipoPublicacion,Quién_Vende,Corredor,fechaPublicacion
3739,5857969,Macul,https://chilepropiedades.cl/ver-publicacion/venta-usada/macul/casa/cardenal-carlos-oviedo-cavada-4755-casa-d-villa-universidad-catolica-macul-santiago/5857969,Casa,3.0,1.0,1.0,,140.0,90.0,1972.0,4568.37,145000000.0,"Macul, Cardenal Carlos Oviedo Cavada 4755 casa D Villa Universidad Católica Macul Santiago.",Venta Usada,                      FRANCISCO LLANOS                  ,,07/02/2022
3740,3166902,Conchalí,https://chilepropiedades.cl/ver-publicacion/venta-usada/conchali/casa/eibar-1542/3166902,Casa,3.0,3.0,3.0,,200.0,160.0,,6773.79,215000000.0,"Conchalí, Eibar 1542",Venta Usada,                      CORREDORES ASOCIADOS                  ,Corredores Asociados,27/02/2022
3741,6690624,Lo Barnechea,https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/camino-huinganal/6690624,Casa,4.0,4.0,3.0,,1369.0,692.0,,1.56,49500.0,"Lo Barnechea, Camino Huinganal",Venta Usada,                      carlos riquelme                  ,Leadchile,14/03/2022
3742,6328016,Lo Barnechea,https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/pie-andino/6328016,Casa,5.0,4.0,2.0,No,378.0,177.0,,14490.0,459912600.0,"Lo Barnechea, Pie andino",Venta Usada,                      Cata Brochet Propiedades                  ,Cata Brochet Propiedades,23/03/2022
3743,5848581,Independencia,https://chilepropiedades.cl/ver-publicacion/venta-usada/independencia/casa/av-independenciabelgica/5848581,Casa,7.0,2.0,,No,475.0,200.0,,9166.0,290928840.0,"Independencia, Av. Independencia/Belgica",Venta Usada,                      Procasa Adrian Ulloa Propiedades                  ,Procasa Adrián Ulloa Propiedades,22/03/2022
3744,3725098,Lo Barnechea,https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/cerro-la-palomacerro-punta-de-damas/3725098,Casa,4.0,4.0,1.0,No,1600.0,420.0,,32600.0,1034724000.0,"Lo Barnechea, Cerro La Paloma/Cerro Punta de Damas",Venta Usada,                      Propiedades Ricardo Vial y Cia. Ltda.                  ,Propiedades Ricardo Vial y Cia. Ltda.,21/03/2022
3745,6367812,Peñaflor,https://chilepropiedades.cl/ver-publicacion/venta-usada/penaflor/casa/colonia-alemana-penaflor/6367812,Casa,5.0,4.0,2.0,No,5050.0,561.0,,14900.0,472926000.0,"Peñaflor, Colonia Alemana Peñaflor",Venta Usada,                      Residencial TSI Property                  ,Tsi Property,20/03/2022
3746,5453944,Puente Alto,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/san-francisco-2255/5453944,Casa,3.0,2.0,1.0,,113.0,107.0,,2993.07,95000000.0,"Puente Alto, San Francisco 2255",Venta Usada,                      gloria alexandra pino arancibia                  ,,07/02/2022
3747,3604008,Conchalí,https://chilepropiedades.cl/ver-publicacion/venta-usada/conchali/casa/alemania/3604008,Casa,3.0,1.0,,,115.0,77.0,,2362.95,75000000.0,"Conchalí, Alemania",Venta Usada,                      CORREDORES ASOCIADOS                  ,Corredores Asociados,27/02/2022
3748,6690328,Lo Barnechea,https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/la-dehesa/6690328,Casa,6.0,6.0,4.0,,1250.0,330.0,,27800.0,882372000.0,"Lo Barnechea, La dehesa",Venta Usada,                      carlos riquelme                  ,Leadchile,14/03/2022
3749,5689112,Maipú,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/simon-bolivar/5689112,Casa,2.0,1.0,1.0,,114.0,52.0,,2835.54,90000000.0,"Maipú, Simón Bolívar",Venta Usada,                      Alejandra escanilla garrido                  ,alejandra escanilla garrido,06/02/2022
3750,6746702,Colina,https://chilepropiedades.cl/ver-publicacion/venta-usada/colina/casa/avenida-padre-sergio-correa/6746702,Casa,4.0,4.0,4.0,No,607.0,250.0,2022.0,14750.0,468165000.0,"Colina, Avenida Padre Sergio Correa",Venta Usada,                      Houm                  ,Houm,23/03/2022
3751,4961157,El Bosque,https://chilepropiedades.cl/ver-publicacion/venta-usada/el-bosque/casa/yc-51509-gran-av-jose-miguel-carrerayc-51509-rossini/4961157,Casa,3.0,4.0,4.0,No,280.0,257.0,,7876.5,250000000.0,"El Bosque, (YC 51509) Gran Av Jose Miguel Carrera/(YC 51509) Rossini",Venta Usada,                      Propiedades Centro Santiago SPA                  ,Propiedades Centro Santiago SPA,22/03/2022
3752,6446939,La Florida,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/brasil-con-rojas-magallanes/6446939,Casa,3.0,2.0,4.0,No,500.0,162.0,,8979.21,285000000.0,"La Florida, Brasil con Rojas Magallanes",Venta Usada,                      Carlos Céspedes                  ,Unne,21/03/2022
3753,6632001,Maipú,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/calle-original-con-pasaje-santa-flor-sur/6632001,Casa,4.0,3.0,1.0,No,90.0,122.0,,4253.31,135000000.0,"Maipú, Calle original con pasaje santa flor sur",Venta Usada,                      MOS Propiedades                  ,Mi Llave,20/03/2022
3754,5045743,Colina,https://chilepropiedades.cl/ver-publicacion/venta-usada/colina/casa/tamarindo/5045743,Casa,3.0,2.0,1.0,,123.0,115.0,,3780.72,120000000.0,"Colina, Tamarindo",Venta Usada,                      CORREDORES ASOCIADOS                  ,Corredores Asociados,27/02/2022
3755,6068165,Cerrillos,https://chilepropiedades.cl/ver-publicacion/venta-usada/cerrillos/casa/las-americas-484/6068165,Casa,4.0,1.0,4.0,,281.0,200.0,,6301.2,200000000.0,"Cerrillos, Las Américas 484",Venta Usada,                      Ingrid Gálvez                  ,Mikasa Propiedades,14/03/2022
3756,6746675,Puente Alto,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/la-mosqueta/6746675,Casa,5.0,1.0,1.0,No,139.0,128.0,2002.0,2678.01,85000000.0,"Puente Alto, La Mosqueta",Venta Usada,                      Houm                  ,Houm,23/03/2022
3757,6295301,Padre Hurtado,https://chilepropiedades.cl/ver-publicacion/venta-usada/padre-hurtado/casa/padre-hurtado/6295301,Casa,2.0,3.0,2.0,No,180.0,90.0,,5500.0,174570000.0,"Padre Hurtado, Padre hurtado",Venta Usada,                      Residencial TSI Property                  ,Tsi Property,22/03/2022
3758,6537435,La Florida,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/la-florida-region-metropolitana/6537435,Casa,4.0,1.0,1.0,No,144.0,77.0,,3056.08,97000000.0,"La Florida, La Florida, Región Metropolitana",Venta Usada,                      Johanna Milla                  ,Johanna Milla,21/03/2022
3759,2994168,Peñaflor,https://chilepropiedades.cl/ver-publicacion/venta-usada/penaflor/casa/autopista-del-solav-manuel-castillo/2994168,Casa,4.0,4.0,1.0,No,5000.0,350.0,,16000.0,507840000.0,"Peñaflor, autopista del sol/av manuel castillo",Venta Usada,                      Jorge Pablo Caro Propiedades                  ,Jorge Pablo Caro Propiedades,20/03/2022
3760,6452928,Santiago,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/de-la-glorieta/6452928,Casa,5.0,1.0,3.0,,196.0,,,3623.19,115000000.0,"Santiago, De la glorieta",Venta Usada,                      Pamela Bustamante                  ,,05/02/2022
3761,5986792,Puente Alto,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/hacienda-el-penon/5986792,Casa,3.0,2.0,2.0,,312.0,94.0,,6500.0,206310000.0,"Puente Alto, Hacienda el Peñón",Venta Usada,                      CORREDORES ASOCIADOS                  ,Corredores Asociados,27/02/2022
3762,6689342,Puente Alto,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/mykonos/6689342,Casa,5.0,3.0,1.0,,168.0,128.0,2013.0,6810.0,216149400.0,"Puente Alto, Mykonos",Venta Usada,                      Anakharyna Orellana                  ,,14/03/2022
3763,6536579,Santiago,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/chicureo/6536579,Casa,1.0,3.0,2.0,No,,,,9873.35,,"Santiago, Chicureo",Venta Usada,                      Marco Cancino                  ,Corredores Independientes,23/03/2022
3764,5788722,Conchalí,https://chilepropiedades.cl/ver-publicacion/venta-usada/conchali/casa/casa-2-pisos-en-poblacion-santa-elisa/5788722,Casa,4.0,3.0,,No,203.0,118.0,,2520.48,80000000.0,"Conchalí, Casa 2 Pisos en Población Santa Elisa",Venta Usada,                      Corretajes Prosal Ltda.                  ,Corretajes Prosal,22/03/2022
3765,1370186,Providencia,https://chilepropiedades.cl/ver-publicacion/venta-usada/providencia/casa/miguel-clarodalmacia/1370186,Casa,6.0,2.0,,No,572.0,555.0,,20995.0,666381300.0,"Providencia, Miguel Claro/Dalmacia",Venta Usada,                      Propiedades Ricardo Vial y Cia. Ltda.                  ,Propiedades Ricardo Vial y Cia. Ltda.,21/03/2022
3766,6518849,Pudahuel,https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/isla-nueva-pudahuel/6518849,Casa,4.0,2.0,2.0,No,11.0,106.82,,2205.42,70000000.0,"Pudahuel, Isla Nueva, Pudahuel",Venta Usada,                      Alejandra Cano                  ,Agente365 chile,20/03/2022
3767,6118199,Puente Alto,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/claudio-arrau-3759/6118199,Casa,2.0,1.0,1.0,,110.0,52.0,,2520.48,80000000.0,"Puente Alto, Claudio Arrau 3759",Venta Usada,                      Oscar Tardón                  ,,05/02/2022
3768,6454947,Renca,https://chilepropiedades.cl/ver-publicacion/venta-usada/renca/casa/domingo-santa-maria/6454947,Casa,5.0,2.0,1.0,Sí,300.0,,,12600.0,399924000.0,"Renca, Domingo Santa María",Venta Usada,                      Raúl Saldaño Arias                  ,,27/02/2022
3769,6689255,Santiago,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/el-quenual-110/6689255,Casa,2.0,1.0,2.0,,78.0,57.0,2015.0,1732.83,55000000.0,"Santiago, El Queñual 110",Venta Usada,                      Carolina contreras                  ,,14/03/2022
3770,6746292,Santiago,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/alfredo-rosende/6746292,Casa,3.0,1.0,1.0,No,111.0,75.0,1977.0,5040.96,160000000.0,"Santiago, Alfredo Rosende",Venta Usada,                      Houm                  ,Houm,23/03/2022
3771,4812917,Colina,https://chilepropiedades.cl/ver-publicacion/venta-usada/colina/casa/condominio-el-algarrobal-ii-calle-los-fundos/4812917,Casa,6.0,7.0,7.0,No,5050.0,633.0,,28621.0,908430540.0,"Colina, Condominio el algarrobal ii // calle los fundos",Venta Usada,                      Grial Propiedades y Serv.                  ,Unne,22/03/2022
3772,3429349,Colina,https://chilepropiedades.cl/ver-publicacion/venta-usada/colina/casa/se-reciben-ofertascolina/3429349,Casa,5.0,5.0,,No,1000.0,350.0,,18000.0,571320000.0,"Colina, !se reciben ofertas¡/colina",Venta Usada,                      Propiedades Jose Fco. Montalva y Cía. Ltda.                  ,Propiedades Jose Fco. Montalva y Cía. Ltda.,21/03/2022
3773,5714065,Santiago,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/erasmo-escala/5714065,Casa,7.0,3.0,1.0,No,498.0,318.0,,13400.0,425316000.0,"Santiago, Erasmo escala",Venta Usada,                      Fernanda Gomez Mejias                  ,Foix Realty 100,20/03/2022
3774,6370560,La Florida,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-florida/casa/alonso-de-ercilla-7688/6370560,Casa,3.0,2.0,1.0,,199.6,91.2,1981.0,4450.0,141243000.0,"La Florida, Alonso de Ercilla 7688",Venta Usada,                      Jessika Schutz                  ,,05/02/2022
3775,3579858,San Bernardo,https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/volcan-lanin-15044/3579858,Casa,2.0,1.0,,,52.0,40.0,2000.0,1260.24,40000000.0,"San Bernardo, Volcán Lanín 15044",Venta Usada,                      Marcelo Villanueva Rojas                  ,,26/02/2022
3776,6273225,Santiago,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/ernesto-pinto-lagarrigue-5256/6273225,Casa,3.0,1.0,1.0,,118.0,105.0,1500.0,4568.37,145000000.0,"Santiago, Ernesto Pinto Lagarrigue 5256",Venta Usada,                      Sebastian                  ,,14/03/2022
3777,6745408,Conchalí,https://chilepropiedades.cl/ver-publicacion/venta-usada/conchali/casa/estacion-de-metro-cardenal-caro/6745408,Casa,4.0,2.0,,No,189.0,120.0,,3990.0,126642600.0,"Conchalí, Estación de Metro Cardenal Caro",Venta Usada,                      Grupo Premium Propiedades Santiago                  ,Grupo Premium Propiedades Santiago,23/03/2022
3778,6525881,Las Condes,https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/3172/6525881,Casa,6.0,3.0,2.0,No,295.0,230.0,,18000.0,571320000.0,"Las Condes, 3172",Venta Usada,                      Manuel Jose Valenzuela                  ,VALVAL,22/03/2022
3779,5840452,Maipú,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/miguel-rodriguez-zenteno-jorge-andres-guerra/5840452,Casa,5.0,3.0,4.0,No,240.0,160.0,,7530.0,239002200.0,"Maipú, Miguel Rodriguez Zenteno / Jorge Andres Guerra",Venta Usada,                      Mauricio Duarte                  ,Mi Llave,21/03/2022
3780,6516769,Recoleta,https://chilepropiedades.cl/ver-publicacion/venta-usada/recoleta/casa/calle-cooperativa-cercano-a-metro-vespucio-norte/6516769,Casa,2.0,1.0,3.0,No,164.0,79.0,,2690.0,85380600.0,"Recoleta, Calle Cooperativa cercano a metro Vespucio Norte",Venta Usada,                      Grupo Premium Propiedades Santiago                  ,Grupo Premium Propiedades Santiago,20/03/2022
3781,5110566,Lo Barnechea,https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/el-arrayan-refugios/5110566,Casa,,5.0,,,3750.0,270.0,,14100.0,447534000.0,"Lo Barnechea, El arrayan -refugios",Venta Usada,                      Sra. Yelly                  ,,05/02/2022
3782,5950318,Puente Alto,https://chilepropiedades.cl/ver-publicacion/venta-nueva/puente-alto/casa/avenida-eyzaguirre/5950318,Casa,3.0,2.0,4.0,,203.0,56.0,2015.0,2740.71,86990000.0,"Puente Alto, Avenida Eyzaguirre",Venta Nueva,                      Felipe Muñoz                  ,Intermedia Propiedades,26/02/2022
3783,6688821,Pudahuel,https://chilepropiedades.cl/ver-publicacion/venta-usada/pudahuel/casa/oceano-pacifico-189/6688821,Casa,3.0,1.0,,,,,,2047.89,65000000.0,"Pudahuel, Océano Pacífico 189",Venta Usada,                      Nicolás Iturriaga                  ,Iturriaga Quezada Y Cia. Abogados,14/03/2022
3784,6745296,Providencia,https://chilepropiedades.cl/ver-publicacion/venta-usada/providencia/casa/holanda-campus-oriente-uc/6745296,Casa,6.0,4.0,3.0,No,420.0,244.0,,21500.0,682410000.0,"Providencia, Holanda / Campus Oriente UC",Venta Usada,                      Salomé Barahona                  ,Sucursal El Bosque Sur,22/03/2022
3785,6199683,La Cisterna,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-cisterna/casa/trinidad-ramirez/6199683,Casa,8.0,4.0,4.0,No,600.0,400.0,,11700.0,371358000.0,"La Cisterna, Trinidad ramirez",Venta Usada,                      Mauricio Duarte                  ,Mi Llave,22/03/2022
3786,5844936,Maipú,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/lumensegunda-transversal/5844936,Casa,3.0,1.0,1.0,Sí,145.0,120.0,,3465.66,110000000.0,"Maipú, Lumen/Segunda Transversal",Venta Usada,                      Mauricio Pino Propiedades                  ,Mauricio Pino Propiedades,21/03/2022
3787,6523616,Santiago,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/huerfanos-esquina-manuel-rodriguez/6523616,Casa,20.0,,,No,856.0,1216.0,,25900.0,822066000.0,"Santiago, Huérfanos esquina Manuel Rodríguez",Venta Usada,                      Matias  Rivera                  ,Alto Andes,20/03/2022
3788,5553519,San Miguel,https://chilepropiedades.cl/ver-publicacion/venta-usada/san-miguel/casa/san-nicolas-1321/5553519,Casa,3.0,3.0,1.0,Sí,150.0,9523.0,1999.0,9451.8,300000000.0,"San Miguel, San Nicolas 1321",Venta Usada,                      ALICIA FRANCISCA                  ,,05/02/2022
3789,5950356,La Pintana,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-pintana/casa/avenida-lo-martinez/5950356,Casa,3.0,1.0,1.0,,128.0,54.0,1980.0,2107.75,66900000.0,"La Pintana, Avenida Lo Martínez",Venta Usada,                      Felipe Muñoz                  ,Intermedia Propiedades,26/02/2022
3790,6279663,Santiago,https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/ingeniero-eduardo-dominguez/6279663,Casa,4.0,3.0,3.0,,124.0,108.0,,4221.8,134000000.0,"Santiago, Ingeniero Eduardo Domínguez",Venta Usada,                      fabian M.                  ,fabian,13/03/2022
3791,4812981,Puente Alto,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/av-gabriela-oriente-av-las-nieves-oriente/4812981,Casa,3.0,1.0,2.0,No,110.0,87.0,,3465.66,110000000.0,"Puente Alto, Av. Gabriela oriente // av. Las nieves oriente",Venta Usada,                      Grial Propiedades y Serv.                  ,Unne,22/03/2022
3792,6380419,Puente Alto,https://chilepropiedades.cl/ver-publicacion/venta-usada/puente-alto/casa/puente-alto-region-metropolitana/6380419,Casa,2.0,1.0,1.0,No,90.0,56.0,,1732.83,55000000.0,"Puente Alto, Puente Alto, Región Metropolitana",Venta Usada,                      Victor Ureta Ponce                  ,Todo Propiedades,22/03/2022
3793,5491521,Peñalolén,https://chilepropiedades.cl/ver-publicacion/venta-usada/penalolen/casa/av-la-laguna-amav-grecia-am/5491521,Casa,7.0,2.0,1.0,No,172.0,120.0,,3938.25,125000000.0,"Peñalolén, Av la laguna (am)/av. Grecia (am)",Venta Usada,                      Propiedades Centro Santiago SPA                  ,Propiedades Centro Santiago SPA,21/03/2022
3794,6628359,Lo Barnechea,https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/jardin-de-la-dehesa-colegio-newland-condominio-parque-los-castanos/6628359,Casa,5.0,5.0,2.0,No,305.0,157.0,,19900.0,631626000.0,"Lo Barnechea, Jardín de La Dehesa / Colegio Newland / Condominio Parque Los Castaños",Venta Usada,                      César  Hernández                  ,Sucursal Cantagallo,20/03/2022
3795,6448807,La Granja,https://chilepropiedades.cl/ver-publicacion/venta-usada/la-granja/casa/padre-esteban-gumucio-vives/6448807,Casa,3.0,1.0,,,68.0,58.0,,1890.36,60000000.0,"La Granja, Padre Esteban Gumucio Vives",Venta Usada,                      MARIA ROSA                  ,,04/02/2022
3796,6280827,Maipú,https://chilepropiedades.cl/ver-publicacion/venta-usada/maipu/casa/mar-del-norte/6280827,Casa,4.0,3.0,1.0,,103.0,108.0,2007.0,4568.37,145000000.0,"Maipú, Mar del Norte",Venta Usada,                      Javier León                  ,,26/02/2022
3797,5415777,Cerro Navia,https://chilepropiedades.cl/ver-publicacion/venta-usada/cerro-navia/casa/mapocho-norte-oliveto/5415777,Casa,6.0,3.0,4.0,,162.0,140.0,1973.0,3570.0,113311800.0,"Cerro Navia, Mapocho Norte & Oliveto",Venta Usada,                      Manuel M.                  ,,13/03/2022
